Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Keywords
1220,Slovenia,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
1220,Slovenia,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
884,Italy,437,0,Basic,Linear Algebra,Linear Transformations,Linear application
884,Italy,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
851,Italy,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
851,Italy,437,0,Basic,Linear Algebra,Linear Transformations,Linear application
965,Portugal,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
1428,Portugal,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
955,Lithuania,437,0,Basic,Linear Algebra,Linear Transformations,Linear application
958,Lithuania,437,0,Basic,Linear Algebra,Linear Transformations,Linear application
36,Portugal,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
1322,Italy,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
1289,Italy,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
885,Italy,437,0,Basic,Linear Algebra,Linear Transformations,Linear application
840,Italy,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
840,Italy,437,0,Basic,Linear Algebra,Linear Transformations,Linear application
374,Portugal,437,1,Basic,Linear Algebra,Linear Transformations,Linear application
956,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
956,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
956,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
81,Lithuania,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1071,Lithuania,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1023,Lithuania,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1023,Lithuania,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1023,Lithuania,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1023,Lithuania,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
876,Italy,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1076,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
168,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
168,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1252,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
972,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1082,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1352,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1352,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
457,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1269,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
591,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1230,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1182,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1158,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1182,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1150,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
376,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1244,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1256,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1157,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1219,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
890,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
898,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1147,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1195,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1148,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1288,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1288,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1334,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1288,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1288,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1109,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1080,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1332,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
966,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1087,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1130,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
426,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1197,Slovenia,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1196,Slovenia,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1220,Slovenia,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
633,Italy,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1185,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
955,Lithuania,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
955,Lithuania,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
955,Lithuania,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
955,Lithuania,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
36,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1324,Italy,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1322,Italy,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1308,Italy,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1308,Italy,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1286,Italy,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1286,Italy,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1286,Italy,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1300,Italy,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
1292,Italy,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1070,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
72,Portugal,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
72,Portugal,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
840,Italy,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
840,Italy,438,0,Basic,Linear Algebra,Vector Spaces,Subspace
840,Italy,438,1,Basic,Linear Algebra,Vector Spaces,Subspace
1339,Portugal,439,1,Advanced,Linear Algebra,Vector Spaces,Span
387,Portugal,439,1,Advanced,Linear Algebra,Vector Spaces,Span
913,Ireland,439,0,Advanced,Linear Algebra,Vector Spaces,Span
913,Ireland,439,1,Advanced,Linear Algebra,Vector Spaces,Span
913,Ireland,439,1,Advanced,Linear Algebra,Vector Spaces,Span
91,Lithuania,439,0,Advanced,Linear Algebra,Vector Spaces,Span
91,Lithuania,439,0,Advanced,Linear Algebra,Vector Spaces,Span
91,Lithuania,439,1,Advanced,Linear Algebra,Vector Spaces,Span
91,Lithuania,439,1,Advanced,Linear Algebra,Vector Spaces,Span
988,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
969,Romania,439,1,Advanced,Linear Algebra,Vector Spaces,Span
168,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
972,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
972,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
1517,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
1517,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
1269,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
1081,Portugal,439,1,Advanced,Linear Algebra,Vector Spaces,Span
1081,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
1081,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
483,Portugal,439,1,Advanced,Linear Algebra,Vector Spaces,Span
974,Portugal,439,1,Advanced,Linear Algebra,Vector Spaces,Span
982,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
986,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
986,Portugal,439,1,Advanced,Linear Algebra,Vector Spaces,Span
1077,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
403,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
633,Italy,439,0,Advanced,Linear Algebra,Vector Spaces,Span
955,Lithuania,439,0,Advanced,Linear Algebra,Vector Spaces,Span
1289,Italy,439,0,Advanced,Linear Algebra,Vector Spaces,Span
1289,Italy,439,1,Advanced,Linear Algebra,Vector Spaces,Span
1284,Italy,439,1,Advanced,Linear Algebra,Vector Spaces,Span
72,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
1273,Portugal,439,0,Advanced,Linear Algebra,Vector Spaces,Span
1339,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
387,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
913,Ireland,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
91,Lithuania,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
91,Lithuania,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
91,Lithuania,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
988,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
876,Italy,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
969,Romania,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
969,Romania,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
969,Romania,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
168,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
168,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
167,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
972,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
1517,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
1079,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
1081,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
1081,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
1081,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
483,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
1093,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
473,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
898,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
982,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
986,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
986,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
986,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
1332,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
359,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
899,Lithuania,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
899,Lithuania,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
1275,Lithuania,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
633,Italy,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
955,Lithuania,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
1289,Italy,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
1289,Italy,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
1284,Italy,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
1286,Italy,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
1284,Italy,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
72,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
72,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
1273,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,Basis
1095,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,Basis
387,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
913,Ireland,441,1,Advanced,Linear Algebra,Vector Spaces,Basis
913,Ireland,441,1,Advanced,Linear Algebra,Vector Spaces,Basis
913,Ireland,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
913,Ireland,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
91,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
91,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
91,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
91,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
988,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,Basis
969,Romania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
969,Romania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
969,Romania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
168,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
168,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,Basis
168,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
167,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
972,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
972,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
1517,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
1269,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
1081,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,Basis
483,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,Basis
483,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
473,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
898,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
974,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,Basis
982,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
986,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
890,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,Basis
359,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,Basis
899,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
884,Italy,441,1,Advanced,Linear Algebra,Vector Spaces,Basis
955,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
1284,Italy,441,0,Advanced,Linear Algebra,Vector Spaces,Basis
81,Lithuania,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
1091,Lithuania,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
91,Lithuania,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
455,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
1229,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
969,Romania,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
168,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
168,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
168,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
168,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
168,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
167,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
972,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
979,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
465,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
378,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
378,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
1158,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1256,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1219,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
1219,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
898,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
1146,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
1334,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
890,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
1109,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
1087,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
1163,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1140,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
1146,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
966,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
966,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1077,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
986,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1173,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
359,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
359,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application
1220,Slovenia,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
884,Italy,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application
